waste,tourney_id,tourney_name,surface,tourney_level,draw_size,tourney_date,best_of
151692,2012-D048,Davis Cup G1 PO: PER vs ECU,Clay,D,4,20120914,3
151693,2012-D049,Davis Cup G1 PO: IND vs NZL,Hard,D,4,20120914,5
151694,2012-D049,Davis Cup G1 PO: IND vs NZL,Hard,D,4,20120914,5
151695,2012-D049,Davis Cup G1 PO: IND vs NZL,Hard,D,4,20120914,3
151696,2012-D049,Davis Cup G1 PO: IND vs NZL,Hard,D,4,20120914,3
151697,2012-D050,Davis Cup G1 PO: TPE vs CHN,Hard,D,4,20120406,5
151698,2012-D050,Davis Cup G1 PO: TPE vs CHN,Hard,D,4,20120406,5
151699,2012-D050,Davis Cup G1 PO: TPE vs CHN,Hard,D,4,20120406,5
151700,2012-D050,Davis Cup G1 PO: TPE vs CHN,Hard,D,4,20120406,5
151701,2012-D051,Davis Cup G1 PO: ROU vs FIN,Hard,D,4,20120914,5
151702,2012-D051,Davis Cup G1 PO: ROU vs FIN,Hard,D,4,20120914,5
151703,2012-D051,Davis Cup G1 PO: ROU vs FIN,Hard,D,4,20120914,5
151704,2012-D051,Davis Cup G1 PO: ROU vs FIN,Hard,D,4,20120914,5
151705,2012-D052,Davis Cup G2 R2: UKR vs CYP,Hard,D,4,20120406,5
151706,2012-D052,Davis Cup G2 R2: UKR vs CYP,Hard,D,4,20120406,5
151707,2012-D052,Davis Cup G2 R2: UKR vs CYP,Hard,D,4,20120406,3
151708,2012-D052,Davis Cup G2 R2: UKR vs CYP,Hard,D,4,20120406,3
151709,2012-D053,Davis Cup G2 R2: HUN vs LAT,Carpet,D,4,20120406,5
151710,2012-D053,Davis Cup G2 R2: HUN vs LAT,Carpet,D,4,20120406,5
151711,2012-D053,Davis Cup G2 R2: HUN vs LAT,Carpet,D,4,20120406,5
151712,2012-D053,Davis Cup G2 R2: HUN vs LAT,Carpet,D,4,20120406,5
151713,2012-D054,Davis Cup G2 R2: BLR vs BIH,Hard,D,4,20120406,5
151714,2012-D054,Davis Cup G2 R2: BLR vs BIH,Hard,D,4,20120406,5
151715,2012-D054,Davis Cup G2 R2: BLR vs BIH,Hard,D,4,20120406,5
151716,2012-D054,Davis Cup G2 R2: BLR vs BIH,Hard,D,4,20120406,3
151717,2012-D055,Davis Cup G2 R2: POL vs EST,Carpet,D,4,20120406,5
151718,2012-D055,Davis Cup G2 R2: POL vs EST,Carpet,D,4,20120406,5
151719,2012-D055,Davis Cup G2 R2: POL vs EST,Carpet,D,4,20120406,3
151720,2012-D055,Davis Cup G2 R2: POL vs EST,Carpet,D,4,20120406,3
151721,2012-D056,Davis Cup G2 R3: LAT vs UKR,Hard,D,4,20120914,5
151722,2012-D056,Davis Cup G2 R3: LAT vs UKR,Hard,D,4,20120914,5
151723,2012-D056,Davis Cup G2 R3: LAT vs UKR,Hard,D,4,20120914,5
151724,2012-D056,Davis Cup G2 R3: LAT vs UKR,Hard,D,4,20120914,5
151725,2012-D057,Davis Cup G2 R3: POL vs BLR,Hard,D,4,20120914,5
151726,2012-D057,Davis Cup G2 R3: POL vs BLR,Hard,D,4,20120914,5
151727,2012-D057,Davis Cup G2 R3: POL vs BLR,Hard,D,4,20120914,3
151728,2012-D057,Davis Cup G2 R3: POL vs BLR,Hard,D,4,20120914,5
151729,2012-D058,Davis Cup G2 PO: MAR vs MON,Clay,D,4,20120406,5
151730,2012-D058,Davis Cup G2 PO: MAR vs MON,Clay,D,4,20120406,5
151731,2012-D058,Davis Cup G2 PO: MAR vs MON,Clay,D,4,20120406,5
151732,2012-D058,Davis Cup G2 PO: MAR vs MON,Clay,D,4,20120406,5
151733,2012-D059,Davis Cup G2 PO: EGY vs IRL,Clay,D,4,20120406,5
151734,2012-D059,Davis Cup G2 PO: EGY vs IRL,Clay,D,4,20120406,5
151735,2012-D059,Davis Cup G2 PO: EGY vs IRL,Clay,D,4,20120406,5
151736,2012-D059,Davis Cup G2 PO: EGY vs IRL,Clay,D,4,20120406,5
151737,2012-D060,Davis Cup G2 PO: TUR vs MDA,Hard,D,4,20120406,5
151738,2012-D060,Davis Cup G2 PO: TUR vs MDA,Hard,D,4,20120406,5
151739,2012-D060,Davis Cup G2 PO: TUR vs MDA,Hard,D,4,20120406,5
151740,2012-D060,Davis Cup G2 PO: TUR vs MDA,Hard,D,4,20120406,5
151741,2012-D061,Davis Cup G2 PO: MAD vs LUX,Clay,D,4,20120406,5
151742,2012-D061,Davis Cup G2 PO: MAD vs LUX,Clay,D,4,20120406,5
151743,2012-D061,Davis Cup G2 PO: MAD vs LUX,Clay,D,4,20120406,3
151744,2012-D061,Davis Cup G2 PO: MAD vs LUX,Clay,D,4,20120406,3
151745,2012-D062,Davis Cup G2 R2: PHI vs PAK,Clay,D,4,20120406,5
151746,2012-D062,Davis Cup G2 R2: PHI vs PAK,Clay,D,4,20120406,5
151747,2012-D062,Davis Cup G2 R2: PHI vs PAK,Clay,D,4,20120406,3
151748,2012-D062,Davis Cup G2 R2: PHI vs PAK,Clay,D,4,20120406,3
151749,2012-D063,Davis Cup G2 R2: INA vs THA,Hard,D,4,20120406,5
151750,2012-D063,Davis Cup G2 R2: INA vs THA,Hard,D,4,20120406,5
151751,2012-D063,Davis Cup G2 R2: INA vs THA,Hard,D,4,20120406,5
151752,2012-D063,Davis Cup G2 R2: INA vs THA,Hard,D,4,20120406,5
151753,2012-D064,Davis Cup G2 PO: LIB vs POC,Clay,D,4,20120406,5
151754,2012-D064,Davis Cup G2 PO: LIB vs POC,Clay,D,4,20120406,5
151755,2012-D064,Davis Cup G2 PO: LIB vs POC,Clay,D,4,20120406,3
151756,2012-D064,Davis Cup G2 PO: LIB vs POC,Clay,D,4,20120406,3
151757,2012-D065,Davis Cup G2 PO: HKG vs SRI,Hard,D,4,20120406,5
151758,2012-D065,Davis Cup G2 PO: HKG vs SRI,Hard,D,4,20120406,5
151759,2012-D065,Davis Cup G2 PO: HKG vs SRI,Hard,D,4,20120406,5
151760,2012-D065,Davis Cup G2 PO: HKG vs SRI,Hard,D,4,20120406,3
151761,2012-D066,Davis Cup G2 R3: INA vs PHI,Hard,D,4,20120914,5
151762,2012-D066,Davis Cup G2 R3: INA vs PHI,Hard,D,4,20120914,5
151763,2012-D066,Davis Cup G2 R3: INA vs PHI,Hard,D,4,20120914,5
151764,2012-D066,Davis Cup G2 R3: INA vs PHI,Hard,D,4,20120914,3
151765,2012-D067,Davis Cup WG PO: CAN vs RSA,Hard,D,4,20120914,5
151766,2012-D067,Davis Cup WG PO: CAN vs RSA,Hard,D,4,20120914,5
151767,2012-D067,Davis Cup WG PO: CAN vs RSA,Hard,D,4,20120914,5
151768,2012-D067,Davis Cup WG PO: CAN vs RSA,Hard,D,4,20120914,3
151769,2012-D068,Davis Cup WG PO: BRA vs RUS,Clay,D,4,20120914,5
151770,2012-D068,Davis Cup WG PO: BRA vs RUS,Clay,D,4,20120914,5
151771,2012-D068,Davis Cup WG PO: BRA vs RUS,Clay,D,4,20120914,3
151772,2012-D068,Davis Cup WG PO: BRA vs RUS,Clay,D,4,20120914,3
151773,2012-D069,Davis Cup WG PO: ITA vs CHI,Clay,D,4,20120914,5
151774,2012-D069,Davis Cup WG PO: ITA vs CHI,Clay,D,4,20120914,5
151775,2012-D069,Davis Cup WG PO: ITA vs CHI,Clay,D,4,20120914,5
151776,2012-D069,Davis Cup WG PO: ITA vs CHI,Clay,D,4,20120914,3
151777,2012-D070,Davis Cup WG PO: NED vs SUI,Clay,D,4,20120914,5
151778,2012-D070,Davis Cup WG PO: NED vs SUI,Clay,D,4,20120914,5
151779,2012-D070,Davis Cup WG PO: NED vs SUI,Clay,D,4,20120914,5
151780,2012-D070,Davis Cup WG PO: NED vs SUI,Clay,D,4,20120914,3
151781,2012-D071,Davis Cup G2 R1: BAR vs PAR,Hard,D,4,20120210,5
151782,2012-D071,Davis Cup G2 R1: BAR vs PAR,Hard,D,4,20120210,5
151783,2012-D071,Davis Cup G2 R1: BAR vs PAR,Hard,D,4,20120210,3
151784,2012-D071,Davis Cup G2 R1: BAR vs PAR,Hard,D,4,20120210,3
151785,2012-D072,Davis Cup G2 R1: MEX vs ESA,Clay,D,4,20120210,5
151786,2012-D072,Davis Cup G2 R1: MEX vs ESA,Clay,D,4,20120210,5
151787,2012-D072,Davis Cup G2 R1: MEX vs ESA,Clay,D,4,20120210,3
151788,2012-D072,Davis Cup G2 R1: MEX vs ESA,Clay,D,4,20120210,3
151789,2012-D073,Davis Cup G2 R1: DOM vs BOL,Hard,D,4,20120210,5
151790,2012-D073,Davis Cup G2 R1: DOM vs BOL,Hard,D,4,20120210,5
151791,2012-D073,Davis Cup G2 R1: DOM vs BOL,Hard,D,4,20120210,5
151792,2012-D073,Davis Cup G2 R1: DOM vs BOL,Hard,D,4,20120210,3
151793,2012-D074,Davis Cup G2 R1: VEN vs PUR,Hard,D,4,20120210,5
151794,2012-D074,Davis Cup G2 R1: VEN vs PUR,Hard,D,4,20120210,5
151795,2012-D074,Davis Cup G2 R1: VEN vs PUR,Hard,D,4,20120210,3
151796,2012-D074,Davis Cup G2 R1: VEN vs PUR,Hard,D,4,20120210,3
151797,2012-D075,Davis Cup G2 R2: MEX vs BAR,Clay,D,4,20120406,5
151798,2012-D075,Davis Cup G2 R2: MEX vs BAR,Clay,D,4,20120406,5
151799,2012-D075,Davis Cup G2 R2: MEX vs BAR,Clay,D,4,20120406,3
151800,2012-D075,Davis Cup G2 R2: MEX vs BAR,Clay,D,4,20120406,3
151801,2012-D076,Davis Cup G2 R2: VEN vs DOM,Hard,D,4,20120406,5
151802,2012-D076,Davis Cup G2 R2: VEN vs DOM,Hard,D,4,20120406,5
151803,2012-D076,Davis Cup G2 R2: VEN vs DOM,Hard,D,4,20120406,5
151804,2012-D077,Davis Cup G2 R3: DOM vs MEX,Clay,D,4,20120914,5
151805,2012-D077,Davis Cup G2 R3: DOM vs MEX,Clay,D,4,20120914,5
151806,2012-D077,Davis Cup G2 R3: DOM vs MEX,Clay,D,4,20120914,5
151807,2012-D077,Davis Cup G2 R3: DOM vs MEX,Clay,D,4,20120914,3
151808,2012-D078,Davis Cup G2 PO: ESA vs PAR,Hard,D,4,20120406,5
151809,2012-D078,Davis Cup G2 PO: ESA vs PAR,Hard,D,4,20120406,5
151810,2012-D078,Davis Cup G2 PO: ESA vs PAR,Hard,D,4,20120406,3
151811,2012-D078,Davis Cup G2 PO: ESA vs PAR,Hard,D,4,20120406,3
151812,2012-D079,Davis Cup G2 PO: PUR vs BOL,Hard,D,4,20120406,5
151813,2012-D079,Davis Cup G2 PO: PUR vs BOL,Hard,D,4,20120406,5
151814,2012-D079,Davis Cup G2 PO: PUR vs BOL,Hard,D,4,20120406,5
151815,2012-D080,Davis Cup G1 PO: SVK vs POR,Hard,D,4,20120914,5
151816,2012-D080,Davis Cup G1 PO: SVK vs POR,Hard,D,4,20120914,5
151817,2012-D080,Davis Cup G1 PO: SVK vs POR,Hard,D,4,20120914,5
151818,2013-319,Kitzbuhel,Clay,A,28,20130728,3
151819,2013-319,Kitzbuhel,Clay,A,28,20130728,3
151820,2013-319,Kitzbuhel,Clay,A,28,20130728,3
151821,2013-319,Kitzbuhel,Clay,A,28,20130728,3
151822,2013-319,Kitzbuhel,Clay,A,28,20130728,3
151823,2013-319,Kitzbuhel,Clay,A,28,20130728,3
151824,2013-319,Kitzbuhel,Clay,A,28,20130728,3
151825,2013-319,Kitzbuhel,Clay,A,28,20130728,3
151826,2013-319,Kitzbuhel,Clay,A,28,20130728,3
151827,2013-319,Kitzbuhel,Clay,A,28,20130728,3
151828,2013-319,Kitzbuhel,Clay,A,28,20130728,3
151829,2013-319,Kitzbuhel,Clay,A,28,20130728,3
151830,2013-319,Kitzbuhel,Clay,A,28,20130728,3
151831,2013-319,Kitzbuhel,Clay,A,28,20130728,3
151832,2013-319,Kitzbuhel,Clay,A,28,20130728,3
151833,2013-319,Kitzbuhel,Clay,A,28,20130728,3
151834,2013-319,Kitzbuhel,Clay,A,28,20130728,3
151835,2013-319,Kitzbuhel,Clay,A,28,20130728,3
151836,2013-319,Kitzbuhel,Clay,A,28,20130728,3
151837,2013-319,Kitzbuhel,Clay,A,28,20130728,3
151838,2013-319,Kitzbuhel,Clay,A,28,20130728,3
151839,2013-319,Kitzbuhel,Clay,A,28,20130728,3
151840,2013-319,Kitzbuhel,Clay,A,28,20130728,3
151841,2013-319,Kitzbuhel,Clay,A,28,20130728,3
151842,2013-319,Kitzbuhel,Clay,A,28,20130728,3
151843,2013-319,Kitzbuhel,Clay,A,28,20130728,3
151844,2013-319,Kitzbuhel,Clay,A,28,20130728,3
151845,2013-440,s-Hertogenbosch,Grass,A,32,20130616,3
151846,2013-440,s-Hertogenbosch,Grass,A,32,20130616,3
151847,2013-440,s-Hertogenbosch,Grass,A,32,20130616,3
151848,2013-440,s-Hertogenbosch,Grass,A,32,20130616,3
151849,2013-440,s-Hertogenbosch,Grass,A,32,20130616,3
151850,2013-440,s-Hertogenbosch,Grass,A,32,20130616,3
151851,2013-440,s-Hertogenbosch,Grass,A,32,20130616,3
151852,2013-440,s-Hertogenbosch,Grass,A,32,20130616,3
151853,2013-440,s-Hertogenbosch,Grass,A,32,20130616,3
151854,2013-440,s-Hertogenbosch,Grass,A,32,20130616,3
151855,2013-440,s-Hertogenbosch,Grass,A,32,20130616,3
151856,2013-440,s-Hertogenbosch,Grass,A,32,20130616,3
151857,2013-440,s-Hertogenbosch,Grass,A,32,20130616,3
151858,2013-440,s-Hertogenbosch,Grass,A,32,20130616,3
151859,2013-440,s-Hertogenbosch,Grass,A,32,20130616,3
151860,2013-440,s-Hertogenbosch,Grass,A,32,20130616,3
151861,2013-440,s-Hertogenbosch,Grass,A,32,20130616,3
151862,2013-440,s-Hertogenbosch,Grass,A,32,20130616,3
151863,2013-440,s-Hertogenbosch,Grass,A,32,20130616,3
151864,2013-440,s-Hertogenbosch,Grass,A,32,20130616,3
151865,2013-440,s-Hertogenbosch,Grass,A,32,20130616,3
151866,2013-440,s-Hertogenbosch,Grass,A,32,20130616,3
151867,2013-440,s-Hertogenbosch,Grass,A,32,20130616,3
151868,2013-440,s-Hertogenbosch,Grass,A,32,20130616,3
151869,2013-440,s-Hertogenbosch,Grass,A,32,20130616,3
151870,2013-440,s-Hertogenbosch,Grass,A,32,20130616,3
151871,2013-440,s-Hertogenbosch,Grass,A,32,20130616,3
151872,2013-440,s-Hertogenbosch,Grass,A,32,20130616,3
151873,2013-440,s-Hertogenbosch,Grass,A,32,20130616,3
151874,2013-440,s-Hertogenbosch,Grass,A,32,20130616,3
151875,2013-440,s-Hertogenbosch,Grass,A,32,20130616,3
151876,2013-328,Basel,Hard,A,32,20131021,3
151877,2013-328,Basel,Hard,A,32,20131021,3
151878,2013-328,Basel,Hard,A,32,20131021,3
151879,2013-328,Basel,Hard,A,32,20131021,3
151880,2013-328,Basel,Hard,A,32,20131021,3
151881,2013-328,Basel,Hard,A,32,20131021,3
151882,2013-328,Basel,Hard,A,32,20131021,3
151883,2013-328,Basel,Hard,A,32,20131021,3
151884,2013-328,Basel,Hard,A,32,20131021,3
151885,2013-328,Basel,Hard,A,32,20131021,3
151886,2013-328,Basel,Hard,A,32,20131021,3
151887,2013-328,Basel,Hard,A,32,20131021,3
151888,2013-328,Basel,Hard,A,32,20131021,3
151889,2013-328,Basel,Hard,A,32,20131021,3
151890,2013-328,Basel,Hard,A,32,20131021,3
151891,2013-328,Basel,Hard,A,32,20131021,3
151892,2013-328,Basel,Hard,A,32,20131021,3
151893,2013-328,Basel,Hard,A,32,20131021,3
151894,2013-328,Basel,Hard,A,32,20131021,3
151895,2013-328,Basel,Hard,A,32,20131021,3
151896,2013-328,Basel,Hard,A,32,20131021,3
151897,2013-328,Basel,Hard,A,32,20131021,3
151898,2013-328,Basel,Hard,A,32,20131021,3
151899,2013-328,Basel,Hard,A,32,20131021,3
151900,2013-328,Basel,Hard,A,32,20131021,3
151901,2013-328,Basel,Hard,A,32,20131021,3
151902,2013-328,Basel,Hard,A,32,20131021,3
151903,2013-328,Basel,Hard,A,32,20131021,3
151904,2013-328,Basel,Hard,A,32,20131021,3
151905,2013-328,Basel,Hard,A,32,20131021,3
151906,2013-328,Basel,Hard,A,32,20131021,3
151907,2013-741,Eastbourne,Grass,A,28,20130617,3
151908,2013-741,Eastbourne,Grass,A,28,20130617,3
151909,2013-741,Eastbourne,Grass,A,28,20130617,3
151910,2013-741,Eastbourne,Grass,A,28,20130617,3
151911,2013-741,Eastbourne,Grass,A,28,20130617,3
151912,2013-741,Eastbourne,Grass,A,28,20130617,3
151913,2013-741,Eastbourne,Grass,A,28,20130617,3
151914,2013-741,Eastbourne,Grass,A,28,20130617,3
151915,2013-741,Eastbourne,Grass,A,28,20130617,3
151916,2013-741,Eastbourne,Grass,A,28,20130617,3
151917,2013-741,Eastbourne,Grass,A,28,20130617,3
151918,2013-741,Eastbourne,Grass,A,28,20130617,3
151919,2013-741,Eastbourne,Grass,A,28,20130617,3
151920,2013-741,Eastbourne,Grass,A,28,20130617,3
151921,2013-741,Eastbourne,Grass,A,28,20130617,3
151922,2013-741,Eastbourne,Grass,A,28,20130617,3
151923,2013-741,Eastbourne,Grass,A,28,20130617,3
151924,2013-741,Eastbourne,Grass,A,28,20130617,3
151925,2013-741,Eastbourne,Grass,A,28,20130617,3
151926,2013-741,Eastbourne,Grass,A,28,20130617,3
151927,2013-741,Eastbourne,Grass,A,28,20130617,3
151928,2013-741,Eastbourne,Grass,A,28,20130617,3
151929,2013-741,Eastbourne,Grass,A,28,20130617,3
151930,2013-741,Eastbourne,Grass,A,28,20130617,3
151931,2013-741,Eastbourne,Grass,A,28,20130617,3
151932,2013-741,Eastbourne,Grass,A,28,20130617,3
151933,2013-741,Eastbourne,Grass,A,28,20130617,3
151934,2013-533,Sao Paulo,Clay,A,28,20130211,3
151935,2013-533,Sao Paulo,Clay,A,28,20130211,3
151936,2013-533,Sao Paulo,Clay,A,28,20130211,3
151937,2013-533,Sao Paulo,Clay,A,28,20130211,3
151938,2013-533,Sao Paulo,Clay,A,28,20130211,3
151939,2013-533,Sao Paulo,Clay,A,28,20130211,3
151940,2013-533,Sao Paulo,Clay,A,28,20130211,3
151941,2013-533,Sao Paulo,Clay,A,28,20130211,3
151942,2013-533,Sao Paulo,Clay,A,28,20130211,3
151943,2013-533,Sao Paulo,Clay,A,28,20130211,3
151944,2013-533,Sao Paulo,Clay,A,28,20130211,3
151945,2013-533,Sao Paulo,Clay,A,28,20130211,3
151946,2013-533,Sao Paulo,Clay,A,28,20130211,3
151947,2013-533,Sao Paulo,Clay,A,28,20130211,3
151948,2013-533,Sao Paulo,Clay,A,28,20130211,3
151949,2013-533,Sao Paulo,Clay,A,28,20130211,3
151950,2013-533,Sao Paulo,Clay,A,28,20130211,3
151951,2013-533,Sao Paulo,Clay,A,28,20130211,3
151952,2013-533,Sao Paulo,Clay,A,28,20130211,3
151953,2013-533,Sao Paulo,Clay,A,28,20130211,3
151954,2013-533,Sao Paulo,Clay,A,28,20130211,3
151955,2013-533,Sao Paulo,Clay,A,28,20130211,3
151956,2013-533,Sao Paulo,Clay,A,28,20130211,3
151957,2013-533,Sao Paulo,Clay,A,28,20130211,3
151958,2013-533,Sao Paulo,Clay,A,28,20130211,3
151959,2013-533,Sao Paulo,Clay,A,28,20130211,3
151960,2013-533,Sao Paulo,Clay,A,28,20130211,3
151961,2013-1720,Bangkok,Hard,A,28,20130923,3
151962,2013-1720,Bangkok,Hard,A,28,20130923,3
151963,2013-1720,Bangkok,Hard,A,28,20130923,3
151964,2013-1720,Bangkok,Hard,A,28,20130923,3
151965,2013-1720,Bangkok,Hard,A,28,20130923,3
151966,2013-1720,Bangkok,Hard,A,28,20130923,3
151967,2013-1720,Bangkok,Hard,A,28,20130923,3
151968,2013-1720,Bangkok,Hard,A,28,20130923,3
151969,2013-1720,Bangkok,Hard,A,28,20130923,3
151970,2013-1720,Bangkok,Hard,A,28,20130923,3
151971,2013-1720,Bangkok,Hard,A,28,20130923,3
151972,2013-1720,Bangkok,Hard,A,28,20130923,3
151973,2013-1720,Bangkok,Hard,A,28,20130923,3
151974,2013-1720,Bangkok,Hard,A,28,20130923,3
151975,2013-1720,Bangkok,Hard,A,28,20130923,3
151976,2013-1720,Bangkok,Hard,A,28,20130923,3
151977,2013-1720,Bangkok,Hard,A,28,20130923,3
151978,2013-1720,Bangkok,Hard,A,28,20130923,3
151979,2013-1720,Bangkok,Hard,A,28,20130923,3
151980,2013-1720,Bangkok,Hard,A,28,20130923,3
151981,2013-1720,Bangkok,Hard,A,28,20130923,3
151982,2013-1720,Bangkok,Hard,A,28,20130923,3
151983,2013-1720,Bangkok,Hard,A,28,20130923,3
151984,2013-1720,Bangkok,Hard,A,28,20130923,3
151985,2013-1720,Bangkok,Hard,A,28,20130923,3
151986,2013-1720,Bangkok,Hard,A,28,20130923,3
151987,2013-1720,Bangkok,Hard,A,28,20130923,3
151988,2013-6710,Power Horse Cup,Clay,A,28,20130519,3
151989,2013-6710,Power Horse Cup,Clay,A,28,20130519,3
151990,2013-6710,Power Horse Cup,Clay,A,28,20130519,3
151991,2013-6710,Power Horse Cup,Clay,A,28,20130519,3
151992,2013-6710,Power Horse Cup,Clay,A,28,20130519,3
151993,2013-6710,Power Horse Cup,Clay,A,28,20130519,3
151994,2013-6710,Power Horse Cup,Clay,A,28,20130519,3
151995,2013-6710,Power Horse Cup,Clay,A,28,20130519,3
151996,2013-6710,Power Horse Cup,Clay,A,28,20130519,3
151997,2013-6710,Power Horse Cup,Clay,A,28,20130519,3
151998,2013-6710,Power Horse Cup,Clay,A,28,20130519,3
151999,2013-6710,Power Horse Cup,Clay,A,28,20130519,3
152000,2013-6710,Power Horse Cup,Clay,A,28,20130519,3
152001,2013-6710,Power Horse Cup,Clay,A,28,20130519,3
152002,2013-6710,Power Horse Cup,Clay,A,28,20130519,3
152003,2013-6710,Power Horse Cup,Clay,A,28,20130519,3
152004,2013-6710,Power Horse Cup,Clay,A,28,20130519,3
152005,2013-6710,Power Horse Cup,Clay,A,28,20130519,3
152006,2013-6710,Power Horse Cup,Clay,A,28,20130519,3
152007,2013-6710,Power Horse Cup,Clay,A,28,20130519,3
152008,2013-6710,Power Horse Cup,Clay,A,28,20130519,3
152009,2013-6710,Power Horse Cup,Clay,A,28,20130519,3
152010,2013-6710,Power Horse Cup,Clay,A,28,20130519,3
152011,2013-6710,Power Horse Cup,Clay,A,28,20130519,3
152012,2013-6710,Power Horse Cup,Clay,A,28,20130519,3
152013,2013-6710,Power Horse Cup,Clay,A,28,20130519,3
152014,2013-6710,Power Horse Cup,Clay,A,28,20130519,3
152015,2013-422,Cincinnati Masters,Hard,M,56,20130811,3
152016,2013-422,Cincinnati Masters,Hard,M,56,20130811,3
152017,2013-422,Cincinnati Masters,Hard,M,56,20130811,3
152018,2013-422,Cincinnati Masters,Hard,M,56,20130811,3
152019,2013-422,Cincinnati Masters,Hard,M,56,20130811,3
152020,2013-422,Cincinnati Masters,Hard,M,56,20130811,3
152021,2013-422,Cincinnati Masters,Hard,M,56,20130811,3
152022,2013-422,Cincinnati Masters,Hard,M,56,20130811,3
152023,2013-422,Cincinnati Masters,Hard,M,56,20130811,3
152024,2013-422,Cincinnati Masters,Hard,M,56,20130811,3
152025,2013-422,Cincinnati Masters,Hard,M,56,20130811,3
152026,2013-422,Cincinnati Masters,Hard,M,56,20130811,3
152027,2013-422,Cincinnati Masters,Hard,M,56,20130811,3
152028,2013-422,Cincinnati Masters,Hard,M,56,20130811,3
152029,2013-422,Cincinnati Masters,Hard,M,56,20130811,3
152030,2013-422,Cincinnati Masters,Hard,M,56,20130811,3
152031,2013-422,Cincinnati Masters,Hard,M,56,20130811,3
152032,2013-422,Cincinnati Masters,Hard,M,56,20130811,3
152033,2013-422,Cincinnati Masters,Hard,M,56,20130811,3
152034,2013-422,Cincinnati Masters,Hard,M,56,20130811,3
152035,2013-422,Cincinnati Masters,Hard,M,56,20130811,3
152036,2013-422,Cincinnati Masters,Hard,M,56,20130811,3
152037,2013-422,Cincinnati Masters,Hard,M,56,20130811,3
152038,2013-422,Cincinnati Masters,Hard,M,56,20130811,3
152039,2013-422,Cincinnati Masters,Hard,M,56,20130811,3
152040,2013-422,Cincinnati Masters,Hard,M,56,20130811,3
152041,2013-422,Cincinnati Masters,Hard,M,56,20130811,3
152042,2013-422,Cincinnati Masters,Hard,M,56,20130811,3
152043,2013-422,Cincinnati Masters,Hard,M,56,20130811,3
152044,2013-422,Cincinnati Masters,Hard,M,56,20130811,3
152045,2013-422,Cincinnati Masters,Hard,M,56,20130811,3
152046,2013-422,Cincinnati Masters,Hard,M,56,20130811,3
152047,2013-422,Cincinnati Masters,Hard,M,56,20130811,3
152048,2013-422,Cincinnati Masters,Hard,M,56,20130811,3
152049,2013-422,Cincinnati Masters,Hard,M,56,20130811,3
152050,2013-422,Cincinnati Masters,Hard,M,56,20130811,3
152051,2013-422,Cincinnati Masters,Hard,M,56,20130811,3
152052,2013-422,Cincinnati Masters,Hard,M,56,20130811,3
152053,2013-422,Cincinnati Masters,Hard,M,56,20130811,3
152054,2013-422,Cincinnati Masters,Hard,M,56,20130811,3
152055,2013-422,Cincinnati Masters,Hard,M,56,20130811,3
152056,2013-422,Cincinnati Masters,Hard,M,56,20130811,3
152057,2013-422,Cincinnati Masters,Hard,M,56,20130811,3
152058,2013-422,Cincinnati Masters,Hard,M,56,20130811,3
152059,2013-422,Cincinnati Masters,Hard,M,56,20130811,3
152060,2013-422,Cincinnati Masters,Hard,M,56,20130811,3
152061,2013-422,Cincinnati Masters,Hard,M,56,20130811,3
152062,2013-422,Cincinnati Masters,Hard,M,56,20130811,3
152063,2013-422,Cincinnati Masters,Hard,M,56,20130811,3
152064,2013-422,Cincinnati Masters,Hard,M,56,20130811,3
152065,2013-422,Cincinnati Masters,Hard,M,56,20130811,3
152066,2013-422,Cincinnati Masters,Hard,M,56,20130811,3
152067,2013-422,Cincinnati Masters,Hard,M,56,20130811,3
152068,2013-422,Cincinnati Masters,Hard,M,56,20130811,3
152069,2013-422,Cincinnati Masters,Hard,M,56,20130811,3
152070,2013-5014,Shanghai Masters,Hard,M,56,20131007,3
152071,2013-5014,Shanghai Masters,Hard,M,56,20131007,3
152072,2013-5014,Shanghai Masters,Hard,M,56,20131007,3
152073,2013-5014,Shanghai Masters,Hard,M,56,20131007,3
152074,2013-5014,Shanghai Masters,Hard,M,56,20131007,3
152075,2013-5014,Shanghai Masters,Hard,M,56,20131007,3
152076,2013-5014,Shanghai Masters,Hard,M,56,20131007,3
152077,2013-5014,Shanghai Masters,Hard,M,56,20131007,3
152078,2013-5014,Shanghai Masters,Hard,M,56,20131007,3
152079,2013-5014,Shanghai Masters,Hard,M,56,20131007,3
152080,2013-5014,Shanghai Masters,Hard,M,56,20131007,3
152081,2013-5014,Shanghai Masters,Hard,M,56,20131007,3
152082,2013-5014,Shanghai Masters,Hard,M,56,20131007,3
152083,2013-5014,Shanghai Masters,Hard,M,56,20131007,3
152084,2013-5014,Shanghai Masters,Hard,M,56,20131007,3
152085,2013-5014,Shanghai Masters,Hard,M,56,20131007,3
152086,2013-5014,Shanghai Masters,Hard,M,56,20131007,3
152087,2013-5014,Shanghai Masters,Hard,M,56,20131007,3
152088,2013-5014,Shanghai Masters,Hard,M,56,20131007,3
152089,2013-5014,Shanghai Masters,Hard,M,56,20131007,3
152090,2013-5014,Shanghai Masters,Hard,M,56,20131007,3
152091,2013-5014,Shanghai Masters,Hard,M,56,20131007,3
152092,2013-5014,Shanghai Masters,Hard,M,56,20131007,3
152093,2013-5014,Shanghai Masters,Hard,M,56,20131007,3
152094,2013-5014,Shanghai Masters,Hard,M,56,20131007,3
